"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"asgeirtj/system_prompts_leaks","https://github.com/asgeirtj/system_prompts_leaks","asgeirtj","","40530","False","False","5/3/2025 2:43:56 AM","5/21/2026 2:55:47 PM","Extracted system prompts from Anthropic - Opus 4.7, Opus 4.6, Sonnet 4.6. OpenAI - ChatGPT 5.5 Thinking, GPT 5.5 Instant, Codex. Google Gemini - 3.5 Flash, 3.1 Pro, 3 Flash, Antigravity. xAI - Grok. Github Copilot. Perplexity, and more. Updated regularly.","ai;anthropic;awesome;chatbot;chatgpt;claude;claude-code;codex;deep-learning;education;gemini;generative-ai;google;llm;machine-learning;natural-language-processing;nlp;open-source;openai;prompt-engineering","topic:llm stars:>=100"
"microsoft/qlib","https://github.com/microsoft/qlib","microsoft","Python","43314","False","False","8/14/2020 6:46:00 AM","5/21/2026 3:46:45 PM","Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.","algorithmic-trading;auto-quant;deep-learning;finance;fintech;investment;machine-learning;paper;platform;python;quant;quant-dataset;quant-models;quantitative-finance;quantitative-trading;research;research-paper;stock-data","topic:deep-learning language:Python stars:>=50"
"MemPalace/mempalace","https://github.com/MemPalace/mempalace","MemPalace","Python","52616","False","False","4/5/2026 1:12:07 AM","5/21/2026 3:37:54 PM","The best-benchmarked open-source AI memory system. And it's free.","ai;chromadb;llm;mcp;memory;python","topic:llm stars:>=100"
"trustedsec/social-engineer-toolkit","https://github.com/trustedsec/social-engineer-toolkit","trustedsec","Python","14873","False","False","12/31/2012 10:01:33 PM","5/20/2026 7:57:31 PM","The Social-Engineer Toolkit (SET) repository from TrustedSec - All new versions of SET will be deployed here.","","t language:Python stars:>=50"
"NVlabs/Sana","https://github.com/NVlabs/Sana","NVlabs","Python","7217","False","False","10/11/2024 8:19:45 PM","5/21/2026 3:46:40 PM","SANA: Efficient High-Resolution Image Synthesis with Linear Diffusion Transformer","diffusion;dit;linear-transformer;nvfp4;pytorch;reinforcement-learning;sana;system-algorithm-deisgn;text-to-image-generation;text-to-video;transformers;video-generation","transformers language:Python stars:>=50"
"deezer/spleeter","https://github.com/deezer/spleeter","deezer","Python","28218","False","False","9/26/2019 3:40:46 PM","5/21/2026 11:56:40 AM","Deezer source separation library including pretrained models.","audio-processing;bass;deep-learning;deezer;drums;model;pretrained-models;python;tensorflow;vocals","topic:deep-learning language:Python stars:>=50"
"metabrainz/picard","https://github.com/metabrainz/picard","metabrainz","Python","4883","False","False","8/16/2011 10:30:23 PM","5/21/2026 2:24:55 PM","Picard is a cross-platform music tagger powered by the MusicBrainz database","acoustid;audio;id3;music;music-tagger;musicbrainz;musicbrainz-picard;picard;python;tagger","topic:audio language:Python stars:>=50"
"waditu/tushare","https://github.com/waditu/tushare","waditu","Python","15014","False","False","1/7/2015 7:51:14 AM","5/21/2026 12:36:02 PM","TuShare is a utility for crawling historical data of China stocks","finance;fintech;pandas;python;realtime-quotes-data;stock-data;stock-market;tushare","t language:Python stars:>=50"
"SanMuzZzZz/LuaN1aoAgent","https://github.com/SanMuzZzZz/LuaN1aoAgent","SanMuzZzZz","Python","923","False","False","12/4/2025 4:30:36 PM","5/21/2026 10:54:05 AM","LuaN1aoAgent is a cognitive-driven AI hacker. It is a fully autonomous AI penetration testing agent. Using dual-graph reasoning, LuaN1ao achieves a success rate of over 90% on the XBOW Benchmark.","agents;ai;ai-agents;ai-security-tool;autonomous-agents;causal-graphs;cybersecurity;deepseek;large-language-models;llm;multi-agent-systems;penetration-testing;penetration-testing-tools;pentest;plan-execute-reflect;security-automation;security-tools","topic:deepseek language:Python stars:>=50"
"lukas-blecher/LaTeX-OCR","https://github.com/lukas-blecher/LaTeX-OCR","lukas-blecher","Python","16401","False","False","12/11/2020 4:35:13 PM","5/21/2026 12:44:04 PM","pix2tex: Using a ViT to convert images of equations into LaTeX code.","dataset;deep-learning;im2latex;im2markup;im2text;image-processing;image2text;latex;latex-ocr;machine-learning;math-ocr;ocr;python;pytorch;transformer;vision-transformer;vit","topic:deep-learning language:Python stars:>=50 | t language:Python stars:>=50"
"yuruotong1/autoMate","https://github.com/yuruotong1/autoMate","yuruotong1","Python","3921","False","False","1/20/2024 3:04:09 AM","5/20/2026 8:04:12 PM","Like Manus, Computer Use Agent(CUA) and Omniparser, we are computer-using agents.AI-driven local automation assistant that uses natural language to make computers work by themselves","agent;ai;computeruse;deepseek;manus;ollama;omniparser;openai;openmanus;response;rpa","topic:deepseek language:Python stars:>=50"
"belangeo/pyo","https://github.com/belangeo/pyo","belangeo","Python","1432","False","False","8/25/2015 3:23:20 PM","5/20/2026 10:32:14 PM","Python DSP module","audio;c;dsp;music;pyo;python;radio-pyo;signal-processing;sound;synthesis","topic:audio language:Python stars:>=50"
"browser-use/browser-use","https://github.com/browser-use/browser-use","browser-use","Python","94978","False","False","10/31/2024 4:00:56 PM","5/21/2026 3:48:12 PM","🌐 Make websites accessible for AI agents. Automate tasks online with ease.","ai-agents;ai-tools;browser-automation;browser-use;llm;playwright;python","topic:llm stars:>=100"
"SYSTRAN/faster-whisper","https://github.com/SYSTRAN/faster-whisper","SYSTRAN","Python","23049","False","False","2/11/2023 9:17:27 AM","5/21/2026 3:01:57 PM","Faster Whisper transcription with CTranslate2","deep-learning;inference;openai;quantization;speech-recognition;speech-to-text;transformer;whisper","topic:deep-learning language:Python stars:>=50"
"HKUDS/DeepTutor","https://github.com/HKUDS/DeepTutor","HKUDS","Python","24173","False","False","12/28/2025 3:35:54 PM","5/21/2026 2:59:44 PM","""DeepTutor: Agent-Native Personalized Learning Assistant""","ai-agents;ai-tutor;clawdbot;cli-tool;deepresearch;interactive-learning;large-language-models;multi-agent-systems;rag","t language:Python stars:>=50"
"melih-unsal/DemoGPT","https://github.com/melih-unsal/DemoGPT","melih-unsal","Python","1899","False","False","6/7/2023 9:56:20 AM","5/16/2026 10:10:19 PM","🤖 Create LLM agents in a second with your prompts. Everything you need to create an LLM Agent - tools, prompts, frameworks, and models - all in one place.","agent;agents;ai;artificial-intelligence;autogpt;autonomous-agents;chatgpt;chatgpt-api;deepseek;demo;gpt-4;langchain;langchain-app;langchain-python;llms;o1;openai;python;streamlit;streamlit-application","topic:deepseek language:Python stars:>=50"
"langgenius/dify","https://github.com/langgenius/dify","langgenius","TypeScript","142163","False","False","4/12/2023 7:40:24 AM","5/21/2026 3:40:37 PM","Production-ready platform for agentic workflow development.","agent;agentic-ai;agentic-framework;agentic-workflow;ai;automation;gemini;genai;gpt;gpt-4;llm;low-code;mcp;nextjs;no-code;openai;orchestration;python;rag;workflow","topic:llm stars:>=100"
"google-research/timesfm","https://github.com/google-research/timesfm","google-research","Python","19898","False","False","4/29/2024 9:26:26 PM","5/21/2026 3:43:11 PM","TimesFM (Time Series Foundation Model) is a pretrained time-series foundation model developed by Google Research for time-series forecasting.","","t language:Python stars:>=50"
"karolpiczak/ESC-50","https://github.com/karolpiczak/ESC-50","karolpiczak","Python","1818","False","False","4/15/2015 9:14:50 AM","5/21/2026 4:33:49 AM","ESC-50: Dataset for Environmental Sound Classification","audio;dataset;environmental-sounds","topic:audio language:Python stars:>=50"
"FunAudioLLM/Fun-ASR","https://github.com/FunAudioLLM/Fun-ASR","FunAudioLLM","Python","1159","False","False","12/15/2025 1:46:48 AM","5/21/2026 2:48:19 AM","Fun-ASR is an end-to-end speech recognition large model launched by Tongyi Lab. ","audio;audio-language-model;audio-understanding;fun-asr;multimodal-large-language-models;pytorch;speaker-diarization;speech-recognition","topic:audio language:Python stars:>=50"
"huawei-csl/SINQ","https://github.com/huawei-csl/SINQ","huawei-csl","Python","617","False","False","9/26/2025 9:28:30 AM","5/19/2026 12:06:17 PM","Welcome to the official repository of SINQ! A novel, fast and high-quality quantization method designed to make any Large Language Model smaller while preserving accuracy [ICML 2026]","ai;deepseek;huawei;large-language-models;model-agnostic;plug-and-play;quantization;qwen","topic:deepseek language:Python stars:>=50"
"sergree/matchering","https://github.com/sergree/matchering","sergree","Python","2527","False","False","9/28/2018 7:21:01 PM","5/21/2026 3:44:27 PM","🎚️ Open Source Audio Matching and Mastering","audio;docker-image;dsp;equalizer;filter;limiter;mastering;matchering;matching;music;numpy;python;python-library;python3;scipy;sound;spectrum;vst","topic:audio language:Python stars:>=50"
"NVIDIA/Megatron-LM","https://github.com/NVIDIA/Megatron-LM","NVIDIA","Python","16417","False","False","3/21/2019 4:15:52 PM","5/21/2026 1:56:10 PM","Ongoing research training transformer models at scale","large-language-models;model-para;transformers","transformers language:Python stars:>=50"
"librosa/librosa","https://github.com/librosa/librosa","librosa","Python","8415","False","False","10/20/2012 2:21:01 PM","5/21/2026 9:24:14 AM","Python library for audio and music analysis","audio;dsp;librosa;music;python;scipy","topic:audio language:Python stars:>=50"
"vllm-project/vllm","https://github.com/vllm-project/vllm","vllm-project","Python","80652","False","False","2/9/2023 11:23:20 AM","5/21/2026 3:41:31 PM","A high-throughput and memory-efficient inference and serving engine for LLMs","amd;blackwell;cuda;deepseek;deepseek-v3;gpt;gpt-oss;inference;kimi;llama;llm;llm-serving;model-serving;moe;openai;pytorch;qwen;qwen3;tpu;transformer","topic:deepseek language:Python stars:>=50 | topic:llm stars:>=100"
"lucidrains/x-transformers","https://github.com/lucidrains/x-transformers","lucidrains","Python","5863","False","False","10/24/2020 10:13:25 PM","5/21/2026 7:17:06 AM","A concise but complete full-attention transformer with a set of promising experimental features from various papers","artificial-intelligence;attention-mechanism;deep-learning;transformers","transformers language:Python stars:>=50"
"streamlit/streamlit","https://github.com/streamlit/streamlit","streamlit","Python","44660","False","False","8/24/2019 12:14:52 AM","5/21/2026 3:43:53 PM","Streamlit — A faster way to build and share data apps.","data-analysis;data-science;data-visualization;deep-learning;developer-tools;machine-learning;python;streamlit","topic:deep-learning language:Python stars:>=50"
"xark-argo/argo","https://github.com/xark-argo/argo","xark-argo","Python","665","False","False","8/27/2024 4:52:06 AM","5/21/2026 3:41:40 PM","ARGO is an open-source AI Agent platform that brings Local Manus to your desktop. With one-click model downloads, seamless closed LLM integration, and offline-first RAG knowledge bases, ARGO becomes a DeepResearch powerhouse for autonomous thinking, task planning, and 100% of your data stays locally. Support Win/Mac/Docker.","agent;agentic-ai;ai;aigc;anthropic;artifacts;assistant;chatbot;deepresearch;deepseek;desktop;langgraph;llm;local;manus;mcp;mermaid;ollama;openai;rag","topic:deepseek language:Python stars:>=50"
"hsliuping/TradingAgents-CN","https://github.com/hsliuping/TradingAgents-CN","hsliuping","Python","27086","False","False","6/26/2025 7:45:09 AM","5/21/2026 3:40:52 PM","基于多智能体LLM的中文金融交易框架 - TradingAgents中文增强版","","t language:Python stars:>=50"
"shareAI-lab/learn-claude-code","https://github.com/shareAI-lab/learn-claude-code","shareAI-lab","Python","61784","False","False","6/29/2025 3:34:15 PM","5/21/2026 3:44:01 PM","Bash is all you need -  A nano claude code–like 「agent harness」, built from 0 to 1","agent;agent-development;ai-agent;claude;claude-code;educational;llm;python;teaching;tutorial","topic:llm stars:>=100"
"hindupuravinash/the-gan-zoo","https://github.com/hindupuravinash/the-gan-zoo","hindupuravinash","Python","14696","False","False","4/14/2017 4:45:24 PM","5/20/2026 8:52:07 AM","A list of all named GANs!","gan;generative-adversarial-network;machine-learning","t language:Python stars:>=50"
"samim23/polymath","https://github.com/samim23/polymath","samim23","Python","1580","False","False","2/5/2023 9:57:29 PM","5/20/2026 11:27:44 PM","Convert any music library into a music production sample-library with ML","audio;machine-learning;ml;music;python","topic:audio language:Python stars:>=50"
"sansan0/TrendRadar","https://github.com/sansan0/TrendRadar","sansan0","Python","57992","False","False","4/28/2025 11:42:16 AM","5/21/2026 3:03:25 PM","⭐AI-driven public opinion & trend monitor with multi-platform aggregation, RSS, and smart alerts.🎯 告别信息过载，你的 AI 舆情监控助手与热点筛选工具！聚合多平台热点 +  RSS 订阅，支持关键词精准筛选。AI 智能筛选新闻 + AI 翻译 +  AI 分析简报直推手机，也支持接入 MCP 架构，赋能 AI 自然语言对话分析、情感洞察与趋势预测等。支持 Docker ，数据本地/云端自持。集成微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 等渠道智能推送。","ai;bark;data-analysis;docker;hot-news;llm;mail;mcp;mcp-server;news;ntfy;python;rss;trending-topics;wechat;wework","t language:Python stars:>=50 | topic:llm stars:>=100"
"fastapi/typer","https://github.com/fastapi/typer","fastapi","Python","19449","False","False","12/24/2019 12:24:11 PM","5/21/2026 3:13:49 PM","Typer, build great CLIs. Easy to code. Based on Python type hints.","cli;click;python;python3;shell;terminal;typehints;typer","t language:Python stars:>=50"
"tsurumeso/vocal-remover","https://github.com/tsurumeso/vocal-remover","tsurumeso","Python","1748","False","False","7/21/2019 12:14:04 PM","5/6/2026 9:26:30 PM","Vocal Remover using Deep Neural Networks","audio;deep-learning;pytorch;segmentation;spectrogram;vocal-separation","topic:audio language:Python stars:>=50"
"LCAV/pyroomacoustics","https://github.com/LCAV/pyroomacoustics","LCAV","Python","1863","False","False","12/24/2015 1:41:25 PM","5/20/2026 10:30:25 AM","Pyroomacoustics is a package for audio signal processing for indoor applications. It was developed as a fast prototyping platform for beamforming algorithms in indoor scenarios.","acoustics;adaptive-filtering;audio;beamforming;doa;image-source-model;room-impulse-response;stft","topic:audio language:Python stars:>=50"
"HKUDS/nanobot","https://github.com/HKUDS/nanobot","HKUDS","Python","42933","False","False","2/1/2026 7:16:15 AM","5/21/2026 3:45:00 PM","Lightweight, open-source AI agent for your tools, chats, and workflows.","ai;ai-agent;ai-agents;anthropic;chatgpt;claude;claude-code;codex;codex-cli;llm;nanobot;openai;openclaw","topic:llm stars:>=100"
"hpcaitech/ColossalAI","https://github.com/hpcaitech/ColossalAI","hpcaitech","Python","41391","False","False","10/28/2021 4:19:44 PM","5/21/2026 12:54:11 PM","Making large AI models cheaper, faster and more accessible","ai;big-model;data-parallelism;deep-learning;distributed-computing;foundation-models;heterogeneous-training;hpc;inference;large-scale;model-parallelism;pipeline-parallelism","topic:deep-learning language:Python stars:>=50"
"microsoft/JARVIS","https://github.com/microsoft/JARVIS","microsoft","Python","24748","False","False","3/30/2023 2:57:12 AM","5/21/2026 3:16:08 PM","JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf","deep-learning;platform;pytorch","topic:deep-learning language:Python stars:>=50"
"nvbn/thefuck","https://github.com/nvbn/thefuck","nvbn","Python","97027","False","False","4/8/2015 3:08:04 PM","5/21/2026 10:51:05 AM","Magnificent app which corrects your previous console command.","python;shell","t language:Python stars:>=50"
"serengil/deepface","https://github.com/serengil/deepface","serengil","Python","22806","False","False","2/8/2020 8:42:28 PM","5/21/2026 7:57:35 AM","A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python","age-prediction;arcface;deep-learning;deepface;deepid;emotion-recognition;face-analysis;face-recognition;facenet;facial-expression-recognition;facial-recognition;gender-prediction;machine-learning;openface;python;race-classification;vgg-face","topic:deep-learning language:Python stars:>=50"
"ChaokunHong/MetaScreener","https://github.com/ChaokunHong/MetaScreener","ChaokunHong","Python","1312","False","False","5/8/2025 8:47:55 AM","5/21/2026 3:45:24 AM","AI-powered tool for efficient abstract and PDF screening in systematic reviews.","deepseek;deepseek-llm;literature-screening;llama4scout;llm;metaanalysis;mistral;pdf-screening;qwen3;screening;screening-api;systematic-review","topic:deepseek language:Python stars:>=50"
"chatchat-space/Langchain-Chatchat","https://github.com/chatchat-space/Langchain-Chatchat","chatchat-space","Python","38059","False","False","3/31/2023 12:12:45 PM","5/21/2026 2:29:54 PM","Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain ","chatbot;chatchat;chatglm;chatgpt;embedding;faiss;fastchat;gpt;knowledge-base;langchain;langchain-chatglm;llama;llm;milvus;ollama;qwen;rag;retrieval-augmented-generation;streamlit;xinference","topic:llm stars:>=100"
"tatsu-lab/stanford_alpaca","https://github.com/tatsu-lab/stanford_alpaca","tatsu-lab","Python","30249","False","False","3/10/2023 11:33:09 PM","5/20/2026 6:12:11 PM","Code and documentation to train Stanford's Alpaca models, and generate the data.","deep-learning;instruction-following;language-model","topic:deep-learning language:Python stars:>=50"
"karpathy/minGPT","https://github.com/karpathy/minGPT","karpathy","Python","24419","False","False","8/17/2020 7:08:48 AM","5/21/2026 11:25:19 AM","A minimal PyTorch re-implementation of the OpenAI GPT (Generative Pretrained Transformer) training","","transformers language:Python stars:>=50"
"thu-pacman/chitu","https://github.com/thu-pacman/chitu","thu-pacman","Python","3136","False","False","2/20/2025 6:34:38 AM","5/21/2026 9:46:29 AM","High-performance inference framework for large language models, focusing on efficiency, flexibility, and availability.","deepseek;gpu;llm;llm-serving;model-serving;pytorch","topic:deepseek language:Python stars:>=50"
"deepspeedai/DeepSpeed","https://github.com/deepspeedai/DeepSpeed","deepspeedai","Python","42385","False","False","1/23/2020 6:35:18 PM","5/21/2026 2:48:09 PM","DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective.","billion-parameters;compression;data-parallelism;deep-learning;gpu;inference;machine-learning;mixture-of-experts;model-parallelism;pipeline-parallelism;pytorch;trillion-parameters;zero","topic:deep-learning language:Python stars:>=50"
"langbot-app/LangBot","https://github.com/langbot-app/LangBot","langbot-app","Python","16089","False","False","12/7/2022 8:48:02 AM","5/21/2026 2:57:02 PM","Production-grade platform for building agentic IM bots - 生产级多平台智能机器人开发平台. 提供 Agent、知识库编排、插件系统 / Bots for Discord / Slack / LINE / Telegram / WeChat(企业微信, 企微智能机器人, 公众号) / 飞书 / 钉钉 / QQ / Satori e.g. Integrated with ChatGPT(GPT), DeepSeek, Dify, n8n, Langflow, Coze, Claude, Gemini, MiniMax, Ollama, SiliconFlow, Moonshot, GLM, openclaw / hermes agent","agent;coze;deepseek;dify;dingtalk;discord;feishu;kook;langbot;lark;line;llm;n8n;ollama;openai;plugins;qq;rag;telegram;wechat","topic:deepseek language:Python stars:>=50"
"jessevig/bertviz","https://github.com/jessevig/bertviz","jessevig","Python","8065","False","False","12/16/2018 4:50:42 PM","5/21/2026 1:32:21 PM","BertViz: Visualize Attention in Transformer Models","bert;gpt2;machine-learning;natural-language-processing;neural-network;nlp;pytorch;roberta;transformer;transformers;visualization","transformers language:Python stars:>=50"
"babysor/MockingBird","https://github.com/babysor/MockingBird","babysor","Python","36900","False","False","8/7/2021 3:53:39 AM","5/21/2026 12:46:37 PM","🚀Clone a voice in 5 seconds to generate arbitrary speech in real-time","ai;deep-learning;pytorch;speech;text-to-speech;tts","topic:deep-learning language:Python stars:>=50"
"langchain-ai/langchain","https://github.com/langchain-ai/langchain","langchain-ai","Python","137296","False","False","10/17/2022 2:58:36 AM","5/21/2026 3:48:16 PM","The agent engineering platform.","agents;ai;ai-agents;anthropic;chatgpt;deepagents;enterprise;framework;gemini;generative-ai;langchain;langgraph;llm;multiagent;open-source;openai;pydantic;python;rag;typescript","topic:llm stars:>=100"
"AIGC-Audio/AudioGPT","https://github.com/AIGC-Audio/AudioGPT","AIGC-Audio","Python","10182","False","False","3/16/2023 7:12:18 AM","5/21/2026 12:10:55 PM","AudioGPT: Understanding and Generating Speech, Music, Sound, and Talking Head","audio;gpt;music;sound;speech;talking-head","topic:audio language:Python stars:>=50"
"milvus-io/milvus","https://github.com/milvus-io/milvus","milvus-io","Go","44390","False","False","9/16/2019 6:43:43 AM","5/21/2026 3:12:22 PM","Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search","anns;cloud-native;diskann;distributed;embedding-database;embedding-similarity;embedding-store;faiss;golang;hnsw;image-search;llm;nearest-neighbor-search;rag;vector-database;vector-search;vector-similarity;vector-store","topic:llm stars:>=100"
"microsoft/Bringing-Old-Photos-Back-to-Life","https://github.com/microsoft/Bringing-Old-Photos-Back-to-Life","microsoft","Python","15695","False","False","6/24/2020 6:37:58 AM","5/21/2026 2:54:10 PM","Bringing Old Photo Back to Life (CVPR 2020 oral)","gans;generative-adversarial-network;image-manipulation;image-restoration;old-photo-restoration;photo-restoration;photos;pytorch","t language:Python stars:>=50"
"google/magika","https://github.com/google/magika","google","Python","17033","False","False","8/22/2023 9:36:55 AM","5/21/2026 9:03:24 AM","Fast and accurate AI powered file content types detection ","ai;deep-learning;filetype;keras-classification-models;keras-models;mime-types;onnx","topic:deep-learning language:Python stars:>=50"
"sczhou/ProPainter","https://github.com/sczhou/ProPainter","sczhou","Python","6696","False","False","9/1/2023 1:11:57 PM","5/21/2026 8:41:43 AM","[ICCV 2023] ProPainter: Improving Propagation and Transformer for Video Inpainting","object-removal;video-completion;video-inpainting;video-outpainting;watermark-removal","transformers language:Python stars:>=50"
"wkentaro/labelme","https://github.com/wkentaro/labelme","wkentaro","Python","15891","False","False","5/9/2016 12:30:26 PM","5/21/2026 10:30:18 AM","Image annotation with Python. Supports polygon, rectangle, circle, line, point, and AI-assisted annotation.","annotations;classification;computer-vision;deep-learning;image-annotation;instance-segmentation;python;semantic-segmentation;video-annotation","topic:deep-learning language:Python stars:>=50"
"datawhalechina/all-in-rag","https://github.com/datawhalechina/all-in-rag","datawhalechina","Python","7728","False","False","6/5/2025 8:12:35 AM","5/21/2026 2:58:44 PM","🔍大模型应用开发实战一：RAG 技术全栈指南，在线阅读地址：https://datawhalechina.github.io/all-in-rag/","ai;deepseek;embedding;kimi-k2;langchain;llama-index;llm;milvus;multimodal;neo4j;python;rag","topic:deepseek language:Python stars:>=50"
"google-research/text-to-text-transfer-transformer","https://github.com/google-research/text-to-text-transfer-transformer","google-research","Python","6518","False","False","10/17/2019 9:45:14 PM","5/21/2026 2:06:08 AM","Code for the paper ""Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer""","","transformers language:Python stars:>=50"
"wzdnzd/harvester","https://github.com/wzdnzd/harvester","wzdnzd","Python","546","False","False","8/11/2025 9:11:27 AM","5/15/2026 12:51:17 PM","Intelligent data acquisition framework for GitHub and web sources","ai;anthropic;deepseek;gemini;openai;qwen","topic:deepseek language:Python stars:>=50"
"hkchengrex/MMAudio","https://github.com/hkchengrex/MMAudio","hkchengrex","Python","2182","False","False","12/7/2024 7:47:39 AM","5/21/2026 6:40:15 AM","[CVPR 2025] MMAudio: Taming Multimodal Joint Training for High-Quality Video-to-Audio Synthesis","audio;audio-synthesis;computer-vision;deep-learning;text-to-audio;video-to-audio","topic:audio language:Python stars:>=50"
"pyg-team/pytorch_geometric","https://github.com/pyg-team/pytorch_geometric","pyg-team","Python","23778","False","False","10/6/2017 4:03:03 PM","5/21/2026 3:41:44 PM","Graph Neural Network Library for PyTorch","deep-learning;geometric-deep-learning;graph-convolutional-networks;graph-neural-networks;pytorch","topic:deep-learning language:Python stars:>=50"
"keunwoochoi/kapre","https://github.com/keunwoochoi/kapre","keunwoochoi","Python","946","False","False","12/14/2016 6:36:36 PM","5/17/2026 10:54:14 PM","kapre: Keras Audio Preprocessors","audio;kapre-layers;keras;keras-audio-preprocessors;melspectrogram;preprocess;shot;spectrogram;tensorflow","topic:audio language:Python stars:>=50"
"wwbin2017/bailing","https://github.com/wwbin2017/bailing","wwbin2017","Python","1688","False","False","8/25/2024 8:52:46 AM","5/21/2026 3:49:51 AM","百聆 是一个类似GPT-4o的语音对话机器人，通过ASR+LLM+TTS实现，集成DeepSeek R1等优秀大模型，接入openClaw，真正的个人语音助手，时延低至800ms，Mac等低配置也可运行，支持打断","ai;asr;chatgpt;chattts;deepseek;funasr;gpt-4o;llm;openai;openclaw;tts;voice-assistant","topic:deepseek language:Python stars:>=50"
"ErlichLiu/DeepClaude","https://github.com/ErlichLiu/DeepClaude","ErlichLiu","Python","2895","False","False","2/1/2025 11:04:17 AM","5/21/2026 9:04:11 AM","Unleash Next-Level AI! 🚀  💻 Code Generation: DeepSeek r1 + Claude 3.7 Sonnet - Unparalleled Performance! 📝 Content Creation: DeepSeek r1 + Gemini 2.5 Pro - Superior Quality! 🔌 OpenAI-Compatible. 🌊 Streaming & Non-Streaming Support.  ✨ Experience the Future of AI – Today! Click to Try Now! ✨","ai;claude-3-7-sonnet;deepseek;gemini","topic:deepseek language:Python stars:>=50"
"AUTOMATIC1111/stable-diffusion-webui","https://github.com/AUTOMATIC1111/stable-diffusion-webui","AUTOMATIC1111","Python","163193","False","False","8/22/2022 2:05:26 PM","5/21/2026 3:36:11 PM","Stable Diffusion web UI","ai;ai-art;deep-learning;diffusion;gradio;image-generation;image2image;img2img;pytorch;stable-diffusion;text2image;torch;txt2img;unstable;upscaling;web","topic:deep-learning language:Python stars:>=50"
"WZMIAOMIAO/deep-learning-for-image-processing","https://github.com/WZMIAOMIAO/deep-learning-for-image-processing","WZMIAOMIAO","Python","26236","False","False","11/14/2019 3:02:27 PM","5/21/2026 8:45:08 AM","deep learning for image processing including classification and object-detection etc.","bilibili;classification;deep-learning;object-detection;pytorch;segmentation;tensorflow2","topic:deep-learning language:Python stars:>=50"
"lightseekorg/tokenspeed","https://github.com/lightseekorg/tokenspeed","lightseekorg","Python","1073","False","False","5/6/2026 1:13:21 PM","5/21/2026 12:02:07 PM","TokenSpeed is a speed-of-light LLM inference engine.","blackwell;deepseek;gpt-oss;kimi;lightseek;llm;minimax;qwen;speed-of-light;tokenspeed","topic:deepseek language:Python stars:>=50"
"spotify/basic-pitch","https://github.com/spotify/basic-pitch","spotify","Python","5046","False","False","5/3/2022 9:10:03 AM","5/21/2026 3:39:31 PM","A lightweight yet powerful audio-to-MIDI converter with pitch bend detection","audio;lightweight;machine-learning;midi;music;pitch-detection;polyphonic;python;transcription;typescript","topic:audio language:Python stars:>=50"
"MigoXLab/dingo","https://github.com/MigoXLab/dingo","MigoXLab","Python","702","False","False","12/24/2024 5:59:24 AM","5/19/2026 2:42:03 PM","Dingo: A Comprehensive AI Data, Model and Application Quality Evaluation Tool","agent-as-a-judge;common-crawl;data-agent;data-evaluation;data-quality;data-quality-assessment;data-quality-report;data-validation;dataquality;datascience;deepseek;hallucination;hallucination-detection;llm;llm-as-a-judge;openai;opencompass;qwen;spark;vlm","topic:deepseek language:Python stars:>=50"
"modelscope/ClearerVoice-Studio","https://github.com/modelscope/ClearerVoice-Studio","modelscope","Python","4153","False","False","11/12/2024 7:26:34 AM","5/21/2026 6:56:07 AM","An AI-Powered Speech Processing Toolkit and Open Source SOTA Pretrained Models, Supporting Speech Enhancement, Separation, and Target Speaker Extraction, etc.","audio;bandwidth-extension;deep-learning;noise-suppression;pytorch;speaker-extraction;speech;speech-enhancement;speech-quality-evaluation;speech-separation;speech-super-resolution","topic:audio language:Python stars:>=50"
"Tencent/AngelSlim","https://github.com/Tencent/AngelSlim","Tencent","Python","1216","False","False","7/4/2025 2:10:39 AM","5/21/2026 2:01:06 PM","Model compression toolkit engineered for enhanced usability, comprehensiveness, and efficiency.","audio;deepseek;dflash;diffusion;eagle;fp4;hunyuan;llm;llm-compression;quantization;qwen;speculative-decoding;vlm","topic:audio language:Python stars:>=50 | topic:deepseek language:Python stars:>=50"
"Rikorose/DeepFilterNet","https://github.com/Rikorose/DeepFilterNet","Rikorose","Python","4204","False","False","10/10/2021 5:32:57 PM","5/21/2026 2:20:46 PM","Noise supression using deep filtering","audio;deep-learning;noise-suppression;pytorch;rust;speech;speech-enhancement","topic:audio language:Python stars:>=50"
